Sample Count,Green1 Count,Green2 Count,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Heart Rate (bpm),HR Confidence (%),Activity
1,107309,107015,-0.279,0.248,0.916,60,0,OTHER
2,193538,172239,-0.277,0.24,0.929,60,0,OTHER
3,176219,155679,-0.271,0.235,0.94,60,0,OTHER
4,171434,151493,-0.268,0.233,0.94,60,0,OTHER
5,166364,147070,-0.266,0.235,0.931,60,0,OTHER
6,166265,147011,-0.264,0.237,0.926,60,0,OTHER
7,166180,146957,-0.264,0.239,0.922,60,0,OTHER
8,166120,146910,-0.265,0.242,0.918,60,0,OTHER
9,166075,146853,-0.268,0.242,0.92,60,0,OTHER
10,166034,146818,-0.272,0.24,0.926,60,0,OTHER
11,165994,146759,-0.276,0.238,0.928,60,0,OTHER
12,165979,146708,-0.277,0.238,0.928,60,0,OTHER
13,165956,146651,-0.273,0.239,0.925,60,0,OTHER
14,165965,146602,-0.271,0.24,0.921,60,0,OTHER
15,165982,146534,-0.272,0.239,0.922,60,0,OTHER
16,166001,146495,-0.272,0.238,0.924,60,0,OTHER
17,166005,146453,-0.272,0.239,0.924,60,0,OTHER
18,166006,146398,-0.272,0.242,0.924,60,0,OTHER
19,165912,146289,-0.272,0.243,0.926,60,0,OTHER
20,165751,146150,-0.275,0.242,0.928,60,0,OTHER
21,165624,146019,-0.279,0.24,0.927,60,0,OTHER
22,165541,145907,-0.28,0.239,0.924,60,0,OTHER
23,165456,145809,-0.278,0.24,0.921,60,0,OTHER
24,165415,145708,-0.277,0.242,0.921,60,0,OTHER
25,165387,145639,-0.276,0.243,0.922,60,0,OTHER
26,165345,145543,-0.275,0.244,0.924,60,0,OTHER
27,165285,145522,-0.274,0.244,0.926,60,0,OTHER
28,165222,145472,-0.275,0.243,0.924,60,0,OTHER
29,165189,145432,-0.276,0.242,0.921,60,0,OTHER
30,165167,145381,-0.277,0.243,0.92,60,0,OTHER
31,165160,145334,-0.278,0.244,0.919,60,0,OTHER
32,165159,145291,-0.277,0.245,0.921,60,0,OTHER
33,165157,145262,-0.276,0.245,0.923,60,0,OTHER
34,165156,145218,-0.277,0.246,0.921,60,0,OTHER
35,165125,145115,-0.275,0.246,0.921,60,0,OTHER
36,165045,144985,-0.271,0.244,0.923,60,0,OTHER
37,164955,144879,-0.271,0.243,0.925,60,0,OTHER
38,164860,144716,-0.271,0.243,0.925,60,0,OTHER
39,164788,144614,-0.27,0.244,0.924,60,0,OTHER
40,164749,144542,-0.271,0.246,0.922,60,0,OTHER
41,164726,144443,-0.271,0.247,0.921,60,0,OTHER
42,164737,144360,-0.27,0.247,0.922,60,0,OTHER
43,164746,144270,-0.27,0.246,0.924,60,0,OTHER
44,164758,144207,-0.268,0.244,0.925,60,0,OTHER
45,164761,144137,-0.267,0.244,0.926,60,0,REST
46,164787,144068,-0.266,0.244,0.927,60,0,REST
47,164823,144010,-0.266,0.244,0.927,60,0,REST
48,164843,143950,-0.265,0.243,0.928,60,0,REST
49,164869,143909,-0.265,0.243,0.929,60,0,REST
50,164878,143873,-0.264,0.243,0.929,60,0,REST
51,164838,143850,-0.264,0.243,0.929,60,0,REST
52,164692,143750,-0.263,0.243,0.929,60,0,REST
53,164542,143640,-0.265,0.242,0.93,60,0,REST
54,164428,143502,-0.269,0.241,0.93,60,0,REST
55,164322,143370,-0.272,0.241,0.928,60,0,REST
56,164289,143268,-0.27,0.241,0.927,60,0,REST
57,164269,143189,-0.269,0.242,0.927,60,0,REST
58,164258,143119,-0.268,0.241,0.927,60,0,REST
59,164246,143043,-0.267,0.24,0.928,60,0,REST
60,164234,142975,-0.266,0.239,0.929,60,0,REST
61,164238,142908,-0.265,0.239,0.93,60,0,REST
62,164246,142829,-0.264,0.239,0.93,60,0,REST
63,164250,142764,-0.264,0.24,0.93,60,0,REST
64,164268,142743,-0.263,0.24,0.93,60,0,REST
65,164292,142690,-0.264,0.24,0.93,60,0,REST
66,164313,142652,-0.264,0.24,0.929,60,0,REST
67,164360,142597,-0.264,0.24,0.927,60,0,REST
68,164383,142520,-0.264,0.241,0.927,60,0,REST
69,164317,142373,-0.263,0.241,0.929,60,0,REST
70,164208,142212,-0.262,0.24,0.932,60,0,REST
71,164101,142076,-0.263,0.239,0.934,60,0,REST
72,163984,141959,-0.263,0.239,0.933,60,0,REST
73,163902,141867,-0.263,0.24,0.929,60,0,REST
74,163850,141793,-0.264,0.24,0.928,60,0,REST
75,163803,141725,-0.265,0.239,0.931,60,0,REST
76,163776,141683,-0.265,0.239,0.931,60,0,REST
77,163747,141602,-0.265,0.24,0.931,60,0,REST
78,163722,141534,-0.264,0.241,0.93,60,0,REST
79,163686,141458,-0.263,0.241,0.929,60,0,REST
80,163666,141415,-0.263,0.241,0.929,60,0,REST
81,163661,141364,-0.263,0.24,0.929,60,0,REST
82,163654,141315,-0.263,0.24,0.929,60,0,REST
83,163658,141268,-0.263,0.24,0.928,60,0,REST
84,163668,141215,-0.263,0.241,0.928,60,0,REST
85,163654,141163,-0.263,0.242,0.929,60,0,REST
86,163579,141056,-0.262,0.241,0.932,60,0,REST
87,163452,140906,-0.262,0.24,0.933,60,0,REST
88,163317,140763,-0.263,0.24,0.931,60,0,REST
89,163221,140639,-0.262,0.242,0.928,60,0,REST
90,163132,140577,-0.262,0.242,0.927,60,0,REST
91,163066,140413,-0.262,0.242,0.928,60,0,REST
92,163019,140342,-0.262,0.241,0.93,60,0,REST
93,162988,140267,-0.262,0.24,0.931,60,0,REST
94,162941,140187,-0.262,0.241,0.931,60,0,REST
95,162895,140122,-0.262,0.241,0.931,60,0,REST
96,162855,140045,-0.262,0.241,0.93,60,0,REST
97,162836,139985,-0.263,0.241,0.93,60,0,REST
98,162778,139922,-0.263,0.241,0.93,60,0,REST
99,162790,139865,-0.263,0.241,0.93,60,0,REST
100,162779,139812,-0.262,0.241,0.93,60,0,REST
101,162776,139752,-0.262,0.241,0.931,60,0,REST
102,162778,139683,-0.262,0.242,0.931,60,0,REST
103,162748,139617,-0.262,0.241,0.931,60,0,REST
104,162613,139477,-0.262,0.24,0.933,60,0,REST
105,162489,139308,-0.262,0.24,0.933,60,0,REST
106,162367,139234,-0.262,0.24,0.932,60,0,REST
107,162264,139101,-0.262,0.241,0.93,60,0,REST
108,162184,138994,-0.262,0.242,0.929,60,0,REST
109,162153,138908,-0.263,0.242,0.93,60,0,REST
110,162115,138828,-0.262,0.242,0.93,60,0,REST
111,162057,138746,-0.262,0.241,0.931,60,0,REST
112,161997,138674,-0.262,0.242,0.931,60,0,REST
113,161960,138605,-0.262,0.242,0.93,60,0,REST
114,161915,138544,-0.262,0.242,0.93,60,0,REST
115,161869,138498,-0.263,0.241,0.931,60,0,REST
116,161846,138453,-0.263,0.241,0.931,60,0,REST
117,161819,138409,-0.264,0.242,0.929,60,0,REST
118,161786,138342,-0.263,0.243,0.928,60,0,REST
119,161784,138330,-0.263,0.243,0.928,60,0,REST
120,161770,138294,-0.264,0.242,0.929,60,0,REST
121,161735,138243,-0.265,0.242,0.93,60,0,REST
122,161603,138118,-0.264,0.242,0.931,60,0,REST
123,161435,137996,-0.264,0.242,0.93,60,0,REST
124,161263,137877,-0.265,0.242,0.928,60,0,REST
125,161124,137795,-0.266,0.242,0.927,60,0,REST
126,160987,137716,-0.267,0.243,0.926,60,0,REST
127,160890,137655,-0.269,0.243,0.927,60,0,REST
128,160791,137606,-0.269,0.244,0.927,60,0,REST
129,160677,137588,-0.268,0.243,0.927,60,0,REST
130,160590,137517,-0.269,0.243,0.927,60,0,REST
131,160513,137476,-0.269,0.243,0.925,60,0,REST
132,160449,137431,-0.271,0.243,0.923,60,0,REST
133,160431,137368,-0.273,0.243,0.923,60,0,REST
134,160429,137300,-0.274,0.243,0.924,60,0,REST
135,160428,137229,-0.274,0.243,0.924,61,0,REST
136,160430,137196,-0.272,0.242,0.924,61,0,REST
137,160422,137166,-0.272,0.242,0.925,61,0,REST
138,160402,137133,-0.272,0.243,0.925,61,0,REST
139,160307,137059,-0.271,0.243,0.927,61,0,REST
140,160150,136947,-0.27,0.243,0.927,61,0,REST
141,159976,136832,-0.271,0.242,0.927,61,0,REST
142,159814,136742,-0.27,0.242,0.926,61,0,REST
143,159704,136677,-0.27,0.243,0.925,61,0,REST
144,159610,136598,-0.271,0.243,0.925,61,0,REST
145,159549,136564,-0.271,0.243,0.926,61,0,REST
146,159500,136498,-0.27,0.242,0.926,61,0,REST
147,159448,136428,-0.269,0.242,0.927,61,0,REST
148,159412,136373,-0.269,0.241,0.927,61,0,REST
149,159384,136315,-0.268,0.241,0.927,61,0,REST
150,159381,136276,-0.267,0.242,0.927,61,0,REST
151,159374,136239,-0.267,0.242,0.927,61,0,REST
152,159378,136200,-0.266,0.242,0.927,61,0,REST
153,159399,136167,-0.266,0.242,0.927,61,0,REST
154,159427,136112,-0.266,0.242,0.927,61,0,REST
155,159458,136085,-0.266,0.242,0.928,61,0,REST
156,159425,136021,-0.265,0.242,0.929,61,0,REST
157,159315,135881,-0.265,0.242,0.93,62,0,REST
158,159198,135764,-0.265,0.241,0.931,62,0,REST
159,159094,135653,-0.264,0.241,0.929,62,0,REST
160,159007,135565,-0.264,0.241,0.928,62,0,REST
161,158960,135497,-0.264,0.241,0.928,62,0,REST
162,158931,135444,-0.264,0.241,0.929,62,0,REST
163,158911,135394,-0.264,0.241,0.93,62,0,REST
164,158903,135345,-0.264,0.24,0.93,62,0,REST
165,158897,135302,-0.264,0.24,0.931,62,0,REST
166,158908,135273,-0.264,0.24,0.93,62,0,REST
167,158941,135247,-0.263,0.24,0.93,62,0,REST
168,158985,135231,-0.264,0.24,0.93,62,0,REST
169,159033,135210,-0.264,0.24,0.93,62,0,REST
170,159087,135183,-0.263,0.239,0.929,62,0,REST
171,159151,135183,-0.263,0.239,0.93,62,0,REST
172,159210,135168,-0.263,0.239,0.931,62,0,REST
173,159234,135137,-0.263,0.24,0.931,62,0,REST
174,159192,135088,-0.263,0.24,0.932,62,0,REST
175,159110,134996,-0.263,0.239,0.932,63,0,REST
176,159021,134906,-0.263,0.238,0.932,63,0,REST
177,158930,134818,-0.263,0.239,0.931,63,0,REST
178,158850,134785,-0.262,0.24,0.931,63,0,REST
179,158796,134746,-0.263,0.24,0.93,63,0,REST
180,158781,134727,-0.263,0.24,0.931,63,0,REST
181,158777,134704,-0.263,0.239,0.931,63,0,REST
182,158774,134726,-0.263,0.239,0.931,63,0,REST
183,158786,134686,-0.263,0.239,0.932,63,0,REST
184,158822,134693,-0.263,0.239,0.931,63,0,REST
185,158853,134683,-0.263,0.24,0.93,63,0,REST
186,158900,134695,-0.263,0.239,0.931,63,0,REST
187,158956,134718,-0.263,0.239,0.929,63,0,REST
188,159018,134727,-0.263,0.239,0.929,63,0,REST
189,159082,134734,-0.263,0.239,0.93,63,0,REST
190,159143,134740,-0.263,0.239,0.93,63,0,REST
191,159181,134754,-0.263,0.239,0.931,63,0,REST
192,159136,134746,-0.262,0.238,0.933,63,0,REST
193,159054,134707,-0.263,0.238,0.934,64,0,REST
194,158979,134672,-0.263,0.239,0.932,64,0,REST
195,158893,134632,-0.263,0.24,0.93,64,0,REST
196,158832,134606,-0.263,0.24,0.929,64,0,REST
197,158800,134571,-0.264,0.239,0.93,64,0,REST
198,158798,134568,-0.264,0.238,0.931,64,0,REST
199,158800,134562,-0.263,0.239,0.931,64,0,REST
200,158805,134580,-0.263,0.239,0.931,64,0,REST
201,158805,134597,-0.263,0.239,0.93,64,0,REST
202,158844,134620,-0.263,0.239,0.93,64,0,REST
203,158887,134642,-0.263,0.238,0.931,64,0,REST
204,158949,134673,-0.264,0.238,0.931,64,0,REST
205,159016,134702,-0.263,0.239,0.931,64,0,REST
206,159077,134719,-0.263,0.24,0.931,64,0,REST
207,159153,134739,-0.262,0.24,0.931,64,0,REST
208,159215,134752,-0.263,0.24,0.931,64,0,REST
209,159287,134731,-0.263,0.239,0.931,64,0,REST
210,159332,134773,-0.262,0.239,0.932,64,0,REST
211,159297,134751,-0.262,0.239,0.932,65,0,REST
212,159224,134680,-0.263,0.239,0.932,65,0,REST
213,159172,134645,-0.263,0.239,0.932,65,0,REST
214,159110,134597,-0.263,0.24,0.93,65,0,REST
215,159092,134561,-0.263,0.239,0.93,65,0,REST
216,159119,134536,-0.263,0.239,0.93,65,0,REST
217,159147,134535,-0.262,0.239,0.931,65,0,REST
218,159168,134534,-0.262,0.239,0.932,65,0,REST
219,159182,134544,-0.262,0.239,0.933,65,0,REST
220,159208,134556,-0.262,0.239,0.932,65,0,REST
221,159247,134596,-0.263,0.239,0.931,65,0,REST
222,159306,134597,-0.263,0.239,0.931,65,0,REST
223,159359,134640,-0.263,0.239,0.932,65,0,REST
224,159406,134664,-0.263,0.239,0.931,65,0,REST
225,159467,134686,-0.263,0.239,0.93,65,0,REST
226,159531,134710,-0.263,0.239,0.931,65,0,REST
227,159598,134720,-0.263,0.239,0.931,65,0,REST
228,159658,134722,-0.263,0.239,0.932,66,0,REST
229,159699,134741,-0.262,0.239,0.932,66,0,REST
230,159688,134735,-0.262,0.24,0.932,66,0,REST
231,159646,134711,-0.262,0.239,0.933,66,0,REST
232,159570,134660,-0.262,0.239,0.933,66,0,REST
233,159544,134631,-0.262,0.239,0.931,66,0,REST
234,159532,134612,-0.262,0.24,0.93,66,0,REST
235,159536,134613,-0.263,0.24,0.93,66,0,REST
236,159567,134601,-0.262,0.239,0.931,66,0,REST
237,159570,134615,-0.262,0.239,0.931,66,0,REST
238,159588,134632,-0.262,0.239,0.931,66,0,REST
239,159609,134652,-0.262,0.239,0.931,66,0,REST
240,159652,134662,-0.262,0.239,0.932,66,0,REST
241,159701,134681,-0.262,0.239,0.932,66,0,REST
242,159747,134710,-0.262,0.239,0.932,66,0,REST
243,159794,134735,-0.262,0.239,0.932,66,0,REST
244,159847,134753,-0.262,0.239,0.932,67,0,REST
245,159912,134775,-0.262,0.239,0.932,67,0,REST
246,159965,134774,-0.262,0.24,0.931,67,0,REST
247,160021,134804,-0.262,0.239,0.932,67,0,REST
248,160060,134814,-0.261,0.239,0.932,67,0,REST
249,160037,134804,-0.261,0.239,0.933,67,0,REST
250,160004,134775,-0.262,0.239,0.934,67,0,REST
251,159955,134708,-0.262,0.238,0.933,67,0,REST
252,159930,134707,-0.262,0.239,0.932,67,0,REST
253,159914,134689,-0.262,0.24,0.931,67,0,REST
254,159938,134690,-0.262,0.24,0.931,67,0,REST
255,159962,134705,-0.262,0.24,0.931,67,0,REST
256,159983,134735,-0.262,0.239,0.932,67,0,REST
257,160014,134774,-0.262,0.239,0.932,67,0,REST
258,160047,134808,-0.262,0.239,0.932,67,0,REST
259,160072,134832,-0.262,0.24,0.932,67,0,REST
260,160110,134884,-0.262,0.24,0.932,67,0,REST
261,160147,134903,-0.263,0.24,0.931,68,0,REST
262,160185,134930,-0.263,0.24,0.931,68,0,REST
263,160228,134965,-0.263,0.24,0.93,68,0,REST
264,160272,134997,-0.263,0.24,0.93,68,0,REST
265,160323,135028,-0.263,0.24,0.93,68,0,REST
266,160363,135043,-0.263,0.24,0.931,68,0,REST
267,160378,135057,-0.263,0.24,0.931,68,0,REST
268,160337,135059,-0.263,0.24,0.932,68,0,REST
269,160282,135022,-0.263,0.24,0.932,68,0,REST
270,160237,135006,-0.264,0.239,0.931,68,0,REST
271,160195,134984,-0.264,0.24,0.93,68,0,REST
272,160171,134967,-0.265,0.241,0.928,68,0,REST
273,160172,134958,-0.265,0.241,0.929,68,0,REST
274,160179,134964,-0.265,0.241,0.929,68,0,REST
275,160166,134950,-0.265,0.241,0.929,68,0,REST
276,160164,134972,-0.265,0.24,0.93,68,0,REST
277,160170,134969,-0.265,0.24,0.93,68,0,REST
278,160182,134983,-0.266,0.24,0.929,69,0,REST
279,160200,134968,-0.266,0.241,0.929,69,0,REST
280,160230,134970,-0.266,0.241,0.929,69,0,REST
281,160252,134976,-0.265,0.241,0.929,69,0,REST
282,160280,134969,-0.265,0.241,0.929,69,0,REST
283,160318,134966,-0.265,0.241,0.928,69,0,REST
284,160366,134947,-0.266,0.241,0.928,69,0,REST
285,160322,134907,-0.265,0.241,0.929,69,0,REST
286,160284,134868,-0.264,0.241,0.93,69,0,REST
287,160222,134761,-0.264,0.24,0.931,69,0,REST
288,160165,134731,-0.264,0.24,0.931,69,0,REST
289,160111,134669,-0.263,0.241,0.93,69,0,REST
290,160081,134624,-0.263,0.241,0.929,69,0,REST
291,160082,134584,-0.264,0.241,0.929,69,0,REST
292,160071,134549,-0.263,0.24,0.93,69,0,REST
293,160079,134550,-0.262,0.24,0.93,69,0,REST
294,160061,134536,-0.262,0.24,0.931,69,0,REST
295,160081,134539,-0.263,0.24,0.931,69,0,REST
296,160133,134537,-0.263,0.24,0.931,69,0,REST
297,160161,134546,-0.262,0.24,0.932,69,0,REST
298,160208,134558,-0.262,0.24,0.932,70,0,REST
299,160257,134577,-0.262,0.24,0.932,70,0,REST
300,160310,134582,-0.261,0.24,0.931,70,0,REST
301,160365,134594,-0.261,0.239,0.931,70,0,REST
302,160431,134612,-0.261,0.239,0.932,70,0,REST
303,160484,134628,-0.261,0.24,0.932,70,0,REST
304,160434,134619,-0.261,0.239,0.933,70,0,REST
305,160406,134583,-0.261,0.239,0.933,70,0,REST
306,160390,134538,-0.261,0.239,0.933,70,0,REST
307,160345,134505,-0.262,0.239,0.932,70,0,REST
308,160336,134470,-0.262,0.24,0.931,70,0,REST
309,160348,134443,-0.262,0.24,0.931,70,0,REST
310,160365,134428,-0.261,0.24,0.931,70,0,REST
311,160377,134438,-0.261,0.239,0.933,70,0,REST
312,160397,134449,-0.262,0.238,0.933,70,0,REST
313,160416,134465,-0.262,0.238,0.933,70,0,REST
314,160435,134448,-0.261,0.239,0.933,70,0,REST
315,160452,134459,-0.261,0.239,0.934,70,0,REST
316,160483,134466,-0.261,0.239,0.933,70,0,REST
317,160502,134476,-0.262,0.239,0.932,70,0,REST
318,160529,134476,-0.262,0.24,0.932,70,0,REST
319,160562,134480,-0.262,0.239,0.932,70,0,REST
320,160591,134472,-0.261,0.239,0.932,70,0,REST
321,160609,134465,-0.261,0.24,0.932,70,0,REST
322,160558,134452,-0.261,0.239,0.933,70,0,REST
323,160483,134408,-0.261,0.238,0.934,71,0,REST
324,160398,134336,-0.261,0.238,0.934,71,0,REST
325,160320,134325,-0.261,0.239,0.933,71,0,REST
326,160228,134272,-0.261,0.24,0.932,71,0,REST
327,160180,134264,-0.262,0.24,0.931,71,0,REST
328,160181,134257,-0.262,0.241,0.931,71,0,REST
329,160165,134248,-0.261,0.24,0.931,71,0,REST
330,160149,134245,-0.261,0.239,0.932,71,0,REST
331,160142,134239,-0.261,0.238,0.932,71,0,REST
332,160145,134216,-0.261,0.238,0.933,71,0,REST
333,160132,134177,-0.261,0.239,0.933,71,0,REST
334,160126,134155,-0.261,0.238,0.934,71,0,REST
335,160124,134149,-0.261,0.237,0.934,71,0,REST
336,160112,134141,-0.261,0.237,0.933,71,0,REST
337,160113,134128,-0.262,0.237,0.932,71,0,REST
338,160119,134107,-0.262,0.238,0.932,71,0,REST
339,160136,134088,-0.262,0.238,0.932,71,0,REST
340,160126,134062,-0.261,0.238,0.933,71,0,REST
341,160066,134045,-0.261,0.238,0.934,71,0,REST
342,159939,133981,-0.261,0.236,0.935,71,0,REST
343,159826,133910,-0.261,0.234,0.936,71,0,REST
344,159739,133843,-0.261,0.234,0.935,71,0,REST
345,159661,133776,-0.261,0.236,0.933,71,0,REST
346,159609,133717,-0.261,0.237,0.933,71,0,REST
347,159574,133675,-0.26,0.237,0.933,71,0,REST
348,159514,133637,-0.26,0.236,0.934,71,0,REST
349,159498,133581,-0.261,0.235,0.935,71,0,REST
350,159444,133528,-0.261,0.235,0.935,71,0,REST
351,159420,133493,-0.26,0.235,0.935,71,0,REST
352,159400,133495,-0.26,0.235,0.935,71,0,REST
353,159383,133449,-0.26,0.236,0.935,71,0,REST
354,159377,133455,-0.261,0.236,0.936,71,0,REST
355,159364,133458,-0.261,0.236,0.935,71,0,REST
356,159347,133456,-0.261,0.236,0.933,71,0,REST
357,159374,133461,-0.261,0.237,0.933,72,0,REST
358,159410,133483,-0.261,0.236,0.934,72,0,REST
359,159405,133448,-0.261,0.236,0.936,72,0,REST
360,159323,133415,-0.26,0.236,0.937,72,0,REST
361,159204,133340,-0.26,0.236,0.937,72,0,REST
362,159095,133265,-0.261,0.236,0.937,72,0,REST
363,158984,133182,-0.26,0.237,0.935,72,0,REST
364,158875,133160,-0.26,0.237,0.934,72,0,REST
365,158808,133115,-0.261,0.237,0.934,72,0,REST
366,158752,133097,-0.261,0.237,0.935,72,0,REST
367,158681,133063,-0.261,0.237,0.935,72,0,REST
368,158625,133044,-0.261,0.237,0.936,72,0,REST
369,158570,133038,-0.261,0.237,0.935,72,0,REST
370,158529,133040,-0.261,0.237,0.934,72,0,REST
371,158508,133054,-0.261,0.237,0.933,72,0,REST
372,158476,133050,-0.261,0.238,0.933,72,0,REST
373,158460,133063,-0.262,0.237,0.933,72,0,REST
374,158450,133086,-0.262,0.237,0.933,72,0,REST
375,158441,133109,-0.262,0.237,0.932,72,99,REST
376,158453,133135,-0.262,0.238,0.932,72,99,REST
377,158479,133166,-0.262,0.238,0.932,72,99,REST
378,158471,133209,-0.262,0.238,0.933,72,99,REST
379,158415,133195,-0.262,0.238,0.933,72,99,REST
