timestamp,Green1 Count,Green2 Count
1,107381,106987
2,164268,189022
3,164277,189156
4,164343,189209
5,164341,189282
6,164461,189432
7,164657,189639
8,164805,189770
9,164906,189890
10,165048,190096
11,165259,190346
12,165345,190391
13,164986,189972
14,164436,189366
15,164053,188898
16,163769,188479
17,163487,188098
18,163216,187757
19,163102,187552
20,163083,187430
21,162979,187275
22,162949,187172
23,162886,187090
24,162946,187072
25,162986,187121
26,163169,187234
27,163277,187346
28,163394,187473
29,163594,187689
30,163744,187893
31,163865,188002
32,164030,188184
33,164203,188396
34,164119,188278
35,163611,187701
36,163067,187056
37,162683,186584
38,162324,186130
39,162051,185798
40,161873,185577
41,161785,185476
42,161701,185288
43,161657,185236
44,161580,185128
45,161497,184991
46,161489,184907
47,161518,184911
48,161609,184986
49,161660,185076
50,161726,185185
51,161877,185366
52,162016,185603
53,162207,185885
54,162337,186026
55,162394,186103
56,162401,186056
57,161988,185584
58,161307,184898
59,160822,184404
60,160482,184000
61,160236,183633
62,159989,183332
63,159827,183139
64,159648,182906
65,159467,182602
66,159345,182434
67,159324,182410
68,159370,182476
69,159527,182633
70,159647,182764
71,159748,182961
72,159976,183287
73,160191,183609
74,160315,183912
75,160527,184216
76,160777,184493
77,160946,184625
78,160733,184351
79,160202,183717
80,159813,183294
81,159622,183195
82,159468,183160
83,159436,183221
84,159446,183385
85,159538,183597
86,159566,183744
87,159526,183760
88,159493,183720
89,159507,183729
90,159535,183738
91,159631,183827
92,159763,184033
93,159913,184335
94,160021,184516
95,160084,184594
96,160214,184802
97,160340,184967
98,160242,184779
99,159755,184124
100,159210,183470
101,157510,182822
102,154566,180606
103,152392,178732
104,151323,177551
105,152431,178068
106,153613,179400
107,153396,178046
108,152318,176579
109,150390,174835
110,148631,173318
111,147361,172035
112,147016,171101
113,146900,170181
114,148034,170064
115,150256,170675
116,151817,171573
117,152674,173257
118,154234,175844
119,155909,178062
120,157117,179119
121,157341,179169
122,157126,178907
123,156502,178393
124,155600,177855
125,155089,177648
126,155121,177701
127,155314,177800
128,155439,177763
129,155447,177743
130,155478,177756
131,155578,177878
132,155659,178003
133,155728,178127
134,155879,178316
135,156029,178471
136,156184,178628
137,156283,178798
138,156438,178949
139,156623,179146
140,156768,179361
141,156814,179376
142,156439,178906
143,155958,178321
144,155661,178016
145,155425,177744
146,155240,177542
147,155071,177353
148,155036,177283
149,155042,177299
150,155089,177320
151,155114,177310
152,155096,177335
153,155186,177462
154,155322,177608
155,155443,177789
156,155615,178016
157,155782,178281
158,155954,178571
159,156217,178895
160,156412,179147
161,156580,179370
162,156726,179583
163,156613,179400
164,156120,178783
165,155716,178302
166,155525,178026
167,155365,177828
168,155259,177735
169,155277,177764
170,155338,177825
171,155469,177881
172,155506,177970
173,155619,178094
174,155745,178260
175,155888,178433
176,156000,178618
177,156151,178812
178,156278,179016
179,156436,179241
180,156593,179407
181,156667,179571
182,156811,179705
183,157023,179899
184,157103,180027
185,156928,179731
186,156366,179017
187,155907,178423
188,155580,178014
189,155340,177705
190,155132,177474
191,155020,177312
192,155087,177303
193,155106,177329
194,155124,177345
195,155147,177355
196,155170,177404
197,155261,177530
198,155368,177687
199,155522,177866
200,155638,177993
201,155768,178186
202,155923,178381
203,156035,178579
204,156191,178766
205,156345,178943
206,156506,179122
207,156681,179338
208,156684,179321
209,156239,178727
210,155697,178035
211,155355,177599
212,155090,177286
213,154855,177029
214,154687,176831
215,154553,176698
216,154555,176691
217,154559,176703
218,154547,176725
219,154542,176738
220,154621,176793
221,154719,176961
222,154835,177127
223,154953,177260
224,155055,177416
225,155190,177605
226,155319,177789
227,155462,177964
228,155605,178122
229,155739,178292
230,155906,178491
231,156028,178674
232,156119,178770
233,155870,178404
234,155333,177730
235,154906,177260
236,154663,176961
237,154490,176756
238,154281,176598
239,154248,176493
240,154238,176501
241,154245,176498
242,154287,176546
243,154337,176628
244,154418,176737
245,154490,176817
246,154587,176986
247,154747,177201
248,154862,177401
249,155007,177613
250,155192,177882
251,155353,178139
252,155551,178418
253,155743,178663
254,155975,178924
255,156217,179253
256,156400,179459
257,156255,179209
258,155777,178580
259,155368,178083
260,155196,177852
261,155028,177676
262,154846,177494
263,154735,177395
264,154784,177476
265,154830,177536
266,154863,177607
267,154870,177662
268,154961,177741
269,155040,177833
270,155132,177974
271,155252,178126
272,155369,178263
273,155453,178392
274,155518,178549
275,155627,178663
276,155751,178812
277,155866,178976
278,155982,179139
279,156139,179321
280,156314,179510
281,156233,179402
282,155787,178789
283,155267,178150
284,154951,177773
285,154755,177580
286,154596,177421
287,154412,177223
288,154367,177145
289,154396,177164
290,154419,177243
291,154421,177262
292,154425,177273
293,154520,177360
294,154632,177522
295,154734,177682
296,154816,177785
297,154920,177919
298,155020,178086
299,155137,178271
300,155294,178437
301,155417,178591
302,155559,178782
303,155702,178951
304,155867,179173
305,155971,179301
306,155774,178995
307,155244,178300
308,154784,177757
309,154518,177411
310,154215,177149
311,153994,176897
312,153798,176722
313,153776,176687
314,153745,176657
315,153697,176669
316,153689,176673
317,153699,176696
318,153755,176788
319,153801,176923
320,153910,177065
321,153993,177204
322,154104,177352
323,154222,177562
324,154401,177780
325,154574,178013
326,154717,178218
327,154898,178449
328,155103,178710
329,155284,178892
330,155047,178588
331,154560,177928
332,154169,177459
333,153959,177248
334,153770,177085
335,153562,176941
336,153507,176922
337,153558,176997
338,153605,177090
339,153611,177164
340,153712,177290
341,153799,177429
342,153956,177633
343,154131,177874
344,154321,178106
345,154512,178331
346,154667,178569
347,154842,178822
348,155030,179060
349,155256,179306
350,155467,179542
351,155687,179760
352,155820,179894
353,155604,179528
354,155055,178827
355,154627,178293
356,154361,177959
357,154128,177715
358,153890,177464
359,153792,177342
360,153802,177342
361,153798,177362
362,153804,177404
363,153818,177430
364,153817,177483
365,153928,177621
366,154072,177810
367,154174,177984
368,154259,178098
369,154382,178280
370,154524,178490
371,154645,178657
372,154790,178794
373,154892,178952
374,155092,179160
375,155198,179330
376,154935,178933
377,154385,178192
378,153960,177656
379,153659,177306
380,153408,176986
381,153209,176747
382,153060,176613
383,153081,176643
384,153083,176679
385,153107,176733
386,153045,176720
387,153102,176773
388,153244,176940
389,153370,177155
390,153504,177292
391,153581,177424
392,153717,177608
393,153912,177838
394,153961,178014
395,154062,178124
396,154101,178215
397,154208,178336
398,154321,178433
399,154131,178175
400,153531,177372
401,153013,176678
402,152647,176223
403,152395,175882
404,152165,175599
405,151982,175341
406,151877,175237
407,151893,175248
408,151859,175236
409,151831,175232
410,151839,175243
411,151962,175351
412,152090,175521
413,152204,175707
414,152309,175809
415,152412,175969
416,152525,176179
417,152706,176383
418,152848,176607
419,153031,176826
420,153253,177069
421,153350,177204
422,153136,176857
423,152561,176114
424,152229,175668
425,152049,175407
426,151875,175212
427,151745,175004
428,151655,174973
429,151701,175077
430,151740,175195
431,151841,175357
432,151909,175451
433,152099,175644
434,152233,175844
435,152447,176112
436,152673,176385
437,152870,176624
438,153060,176843
439,153212,177031
440,153358,177231
441,153592,177436
442,153699,177587
443,153598,177374
444,153071,176656
445,152642,176005
446,152328,175606
447,152109,175331
448,151954,175125
449,151893,175030
450,151929,175102
451,152025,175190
452,152027,175262
453,152055,175325
454,152137,175427
455,152271,175557
456,152400,175763
457,152515,175941
458,152652,176103
459,152782,176280
460,152955,176485
461,153040,176628
462,153162,176752
463,153326,176939
464,153471,177139
465,153430,177051
466,152894,176268
467,152322,175530
468,151958,175074
469,151684,174753
470,151496,174490
471,151332,174296
472,151328,174287
473,151362,174342
474,151389,174379
475,151392,174423
476,151400,174476
477,151486,174611
478,151623,174805
479,151740,174997
480,151898,175164
481,152063,175344
482,152200,175565
483,152379,175805
484,152500,175976
485,152603,176071
486,152727,176230
487,152852,176409
488,152751,176255
489,152197,175468
490,151616,174734
491,151281,174309
492,151027,174003
493,150761,173699
494,150592,173462
495,150540,173460
496,150582,173503
497,150609,173545
498,150569,173558
499,150555,173523
500,150594,173591
501,150675,173788
502,150790,173957
503,150877,174088
504,150953,174222
505,151054,174382
506,151206,174581
507,151310,174775
508,151486,174968
509,151574,175104
510,151766,175348
511,151922,175544
512,151809,175293
513,151251,174520
514,150826,173938
515,150575,173617
516,150428,173430
517,150339,173343
518,150341,173340
519,150416,173426
520,150461,173466
521,150572,173574
522,150581,173623
523,150631,173730
524,150737,173885
525,150895,174124
526,151079,174349
527,151299,174611
528,151480,174897
529,151674,175199
530,151906,175494
531,152066,175752
532,152351,176044
533,152621,176376
534,152782,176582
535,152606,176243
536,152080,175488
537,151715,174968
538,151445,174624
539,151316,174394
540,151073,174162
541,151021,174107
542,151096,174173
543,151134,174177
544,151168,174238
545,151179,174284
546,151263,174409
547,151402,174579
548,151551,174814
549,151697,175037
550,151820,175219
551,151971,175443
552,152146,175666
553,152321,175875
554,152452,176072
555,152585,176228
556,152765,176430
557,152984,176674
558,153050,176787
559,152739,176288
560,152154,175462
561,151727,174931
562,151463,174563
563,151210,174257
564,151047,174029
565,150986,173945
566,151048,174010
567,151095,174079
568,151177,174183
569,151182,174236
570,151282,174324
571,151409,174507
572,151564,174710
573,151712,174909
574,151835,175075
575,151940,175290
576,152039,175480
577,152211,175692
578,152327,175886
579,152458,176044
580,152588,176228
581,152738,176414
582,152844,176560
583,152663,176305
584,152058,175555
585,151430,174787
586,151022,174261
587,150677,173837
588,150428,173531
589,150228,173292
590,150130,173194
591,150104,173129
592,150054,173104
593,150052,173140
594,150101,173189
595,150173,173262
596,150261,173420
597,150344,173607
598,150354,173714
599,150434,173875
600,150585,174083
601,150734,174295
602,150884,174501
603,151059,174728
604,151238,174953
605,151426,175193
606,151598,175403
607,151620,175387
608,151183,174734
609,150616,174000
610,150293,173574
611,150175,173343
612,150015,173200
613,149862,173066
614,149857,173077
615,149953,173191
616,150062,173318
617,150193,173446
618,150290,173590
619,150515,173819
620,150722,174120
621,150908,174425
622,151080,174694
623,151295,174983
624,151534,175260
625,151722,175547
626,151947,175814
627,152163,176107
628,152403,176417
629,152555,176563
630,152215,176062
631,151658,175367
632,151367,174983
633,151198,174780
634,151093,174608
635,150935,174439
636,150921,174434
637,151031,174566
638,151082,174617
639,151112,174689
640,151162,174757
641,151328,174892
642,151437,175091
643,151628,175299
644,151807,175522
645,151961,175767
646,152081,175979
647,152221,176186
648,152392,176407
649,152588,176650
650,152807,176894
651,152752,176823
652,152290,176158
653,151711,175417
654,151319,174979
655,151065,174637
656,150813,174355
657,150585,174130
658,150561,174115
659,150626,174145
660,150676,174172
661,150696,174260
662,150719,174293
663,150793,174405
664,150937,174579
665,151076,174798
666,151162,174971
667,151299,175154
668,151454,175351
669,151572,175544
670,151679,175692
671,151829,175874
672,151980,176061
673,152113,176245
674,152021,176024
675,151314,175138
676,150775,174433
677,150345,173984
678,150091,173654
679,149829,173343
680,149621,173055
681,149586,172980
682,149569,172926
683,149532,172874
684,149453,172790
685,149446,172786
686,149581,172901
687,149670,173067
688,149727,173113
689,149817,173211
690,149902,173298
691,150025,173425
692,150147,173631
693,150374,173904
694,150554,174096
695,150767,174280
696,150865,174275
697,150510,173695
698,149874,172971
699,149425,172498
700,149079,172132
701,148824,171790
702,148657,171554
703,148636,171478
704,148584,171472
705,148577,171435
706,148562,171454
707,148603,171551
708,148759,171698
709,148934,171875
710,149106,172062
711,149266,172262
712,149428,172505
713,149577,172750
714,149747,172978
715,149966,173249
716,150175,173531
717,150325,173685
718,149991,173190
719,149389,172475
720,149061,172098
721,148894,171903
722,148762,171795
723,148690,171679
724,148746,171726
725,148858,171863
726,148939,171975
727,149044,172122
728,149182,172314
729,149384,172521
730,149634,172781
731,149851,173047
732,150059,173322
733,150232,173568
734,150424,173848
735,150636,174146
736,150895,174424
737,151069,174646
738,150938,174401
739,150296,173584
740,149752,172930
741,149423,172542
742,149119,172189
743,148879,171891
744,148725,171705
745,148805,171793
746,148891,171864
747,148979,171938
748,148961,172006
749,149003,172093
750,149141,172240
751,149274,172493
752,149418,172642
753,149524,172778
754,149652,172950
755,149782,173161
756,149917,173323
757,150017,173490
758,150174,173706
759,150264,173828
760,149910,173291
761,149294,172474
762,148821,171943
763,148522,171538
764,148252,171260
765,148053,171020
766,147969,170889
767,148087,170968
768,148140,171040
769,148187,171089
770,148188,171131
771,148294,171239
772,148456,171440
773,148571,171618
774,148685,171786
775,148770,171892
776,148873,172082
777,148978,172249
778,149140,172437
779,149262,172612
780,149381,172786
781,149545,172977
782,149622,173086
783,149356,172667
784,148728,171839
785,148218,171243
786,147904,170869
787,147604,170510
788,147358,170237
789,147211,170073
790,147226,170100
791,147264,170089
792,147268,170066
793,147282,170054
794,147370,170156
795,147504,170323
796,147634,170515
797,147804,170711
798,147974,170923
799,148189,171200
800,148418,171487
801,148628,171758
802,148843,172004
803,149080,172274
804,149334,172601
805,149565,172889
806,149564,172817
807,149075,172110
808,148628,171558
809,148408,171284
810,148303,171122
811,148145,171006
812,148153,170987
813,148261,171103
814,148412,171248
815,148509,171373
816,148644,171514
817,148818,171720
818,148996,171957
819,149178,172222
820,149398,172486
821,149562,172703
822,149748,172948
823,149926,173189
824,150061,173402
825,150279,173649
826,150479,173906
827,150676,174176
828,150915,174453
829,151072,174660
830,150855,174354
831,150249,173523
832,149763,172917
833,149490,172543
834,149234,172237
835,149033,171985
836,148943,171867
837,149035,171962
838,149118,172033
839,149153,172113
840,149216,172204
841,149302,172296
842,149445,172453
843,149628,172674
844,149762,172879
845,149937,173076
846,150108,173300
847,150319,173591
848,150532,173856
849,150676,174079
850,150862,174338
851,151038,174564
852,151257,174827
853,151430,175067
854,151497,175131
855,151044,174469
856,150471,173733
857,150106,173296
858,149836,173032
859,149597,172764
860,149426,172551
861,149375,172531
862,149487,172622
863,149518,172689
864,149515,172734
865,149538,172767
866,149644,172885
867,149769,173056
868,149955,173286
869,150005,173394
870,150101,173508
871,150217,173689
872,150351,173885
873,150489,174074
874,150600,174261
875,150757,174455
876,150884,174648
877,151058,174900
878,151238,175163
879,151251,175123
880,150766,174408
881,150242,173809
882,149966,173479
883,149845,173307
884,149686,173181
885,149612,173090
886,149679,173149
887,149785,173269
888,149890,173395
889,149970,173521
890,150017,173545
891,150047,173648
892,150241,173885
893,150435,174135
894,150607,174377
895,150812,174640
896,150993,174909
897,151192,175229
898,151449,175550
899,151671,175862
900,151915,176178
901,152104,176429
902,152042,176237
903,151509,175526
904,151109,175038
905,150884,174788
906,150754,174673
907,150638,174581
908,150629,174622
909,150763,174794
910,150920,174954
911,151026,175091
912,151121,175263
913,151285,175466
914,151522,175746
915,151787,176074
916,151952,176346
917,152112,176544
918,152298,176806
919,152535,177139
920,152718,177396
921,152938,177653
922,153141,177887
923,153390,178223
924,153525,178340
925,153171,177744
926,152513,176964
927,152178,176574
928,151984,176304
929,151726,176048
930,151539,175844
931,151542,175842
932,151658,175975
933,151720,176022
934,151738,176135
935,151774,176167
936,151847,176270
937,152041,176490
938,152248,176784
939,152376,176969
940,152503,177125
941,152665,177349
942,152801,177675
943,152986,177873
944,153116,178085
945,153270,178277
946,153399,178458
947,153448,178476
948,153020,177840
949,152370,177075
950,151883,176495
951,151601,176098
952,151295,175777
953,151080,175483
954,150937,175333
955,150942,175308
956,150863,175260
957,150821,175269
958,150782,175218
959,150810,175235
960,150881,175308
961,150962,175468
962,151069,175618
963,151184,175751
964,151264,175868
965,151359,176028
966,151522,176238
967,151689,176453
968,151905,176680
969,152059,176857
970,151999,176692
971,151431,175944
972,150856,175263
973,150581,174896
974,150370,174635
975,150206,174449
976,150152,174342
977,150209,174402
978,150329,174465
979,150414,174566
980,150471,174666
981,150599,174816
982,150784,175005
983,150974,175276
984,151231,175603
985,151466,175907
986,151672,176190
987,151860,176467
988,152079,176750
989,152296,177039
990,152363,177028
991,151823,176321
992,151323,175716
993,151069,175408
994,150856,175190
995,150659,174976
996,150560,174858
997,150666,174953
998,150721,175006
999,150747,175058
1000,150813,175116
1001,150880,175212
1002,151035,175380
1003,151219,175572
1004,151305,175755
1005,151461,175972
1006,151647,176214
1007,151795,176445
1008,152005,176699
1009,152170,176924
1010,152063,176672
1011,151438,175857
1012,150915,175216
1013,150547,174823
1014,150294,174509
1015,150039,174230
1016,149952,174128
1017,150017,174228
1018,150112,174318
1019,150129,174357
1020,150142,174403
1021,150239,174477
1022,150386,174652
1023,150544,174876
1024,150751,175076
1025,150863,175248
1026,151022,175463
1027,151194,175700
1028,151340,175887
1029,151494,176076
1030,151708,176298
1031,151632,176165
1032,151056,175364
1033,150429,174640
1034,149986,174101
1035,149605,173620
1036,149259,173171
1037,148999,172787
1038,148977,172764
1039,149120,172825
1040,149154,172861
1041,149125,172919
1042,149141,172951
1043,149253,173044
1044,149346,173175
1045,149516,173343
1046,149640,173471
1047,149767,173614
1048,149810,173761
1049,149861,173913
1050,149999,174095
1051,150124,174290
1052,150258,174458
1053,150224,174310
1054,149632,173473
1055,149016,172746
1056,148646,172367
1057,148435,172013
1058,148189,171730
1059,148058,171581
1060,148161,171688
1061,148286,171781
1062,148368,171835
1063,148401,171932
1064,148543,172065
1065,148709,172273
1066,148900,172493
1067,149066,172732
1068,149276,172980
1069,149433,173258
1070,149612,173512
1071,149835,173775
1072,150057,174064
1073,150237,174314
1074,150254,174261
1075,149787,173561
1076,149279,172958
1077,149051,172667
1078,148857,172463
1079,148692,172259
1080,148627,172205
1081,148725,172330
1082,148868,172448
1083,148945,172556
1084,149053,172668
1085,149201,172861
1086,149422,173138
1087,149649,173427
1088,149888,173728
1089,150034,174018
1090,150238,174300
1091,150449,174573
1092,150650,174827
1093,150845,175070
1094,151036,175299
1095,151023,175239
1096,150462,174480
1097,149818,173729
1098,149458,173317
1099,149195,173005
1100,148949,172703
1101,148786,172544
1102,148816,172628
1103,148953,172746
1104,149048,172865
1105,149075,172941
1106,149145,173031
1107,149305,173215
1108,149502,173482
1109,149676,173719
1110,149837,173894
1111,150063,174147
1112,150233,174381
1113,150387,174633
1114,150553,174838
1115,150707,175015
1116,150892,175286
1117,151068,175519
1118,150857,175122
1119,150132,174192
1120,149607,173588
1121,149300,173207
1122,149055,172874
1123,148783,172573
1124,148669,172404
1125,148707,172459
1126,148799,172510
1127,148808,172512
1128,148789,172537
1129,148911,172640
1130,149062,172847
1131,149219,173120
1132,149386,173340
1133,149526,173538
1134,149672,173748
1135,149851,173977
1136,149986,174167
1137,150124,174360
1138,150298,174604
1139,150509,174856
1140,150678,175088
1141,150602,174852
1142,150041,174121
1143,149595,173571
1144,149385,173317
1145,149292,173182
1146,149189,173111
1147,149231,173163
1148,149429,173401
1149,149614,173624
1150,149744,173766
1151,149819,173900
1152,149930,174028
1153,150094,174237
1154,150305,174523
1155,150503,174816
1156,150697,175062
1157,150929,175385
1158,151190,175702
1159,151464,176035
1160,151709,176333
1161,151957,176657
1162,152142,176859
1163,151892,176381
1164,151272,175623
1165,150893,175198
1166,150689,174970
1167,150518,174773
1168,150338,174593
1169,150355,174615
1170,150466,174750
1171,150584,174830
1172,150695,174971
1173,150824,175097
1174,150970,175290
1175,151151,175528
1176,151389,175831
1177,151653,176133
1178,151867,176440
1179,152046,176745
1180,152244,177043
1181,152468,177386
1182,152701,177693
1183,152955,178033
1184,153156,178289
1185,153214,178267
1186,152697,177522
1187,152203,176878
1188,151891,176525
1189,151721,176276
1190,151524,176080
1191,151427,175960
1192,151449,176001
1193,151565,176087
1194,151641,176195
1195,151743,176328
1196,151866,176464
1197,152023,176643
1198,152187,176870
1199,152350,177124
1200,152517,177362
1201,152687,177569
1202,152866,177812
1203,153013,178057
1204,153171,178260
1205,153341,178467
1206,153486,178718
1207,153668,178948
1208,153740,178949
1209,153207,178206
1210,152613,177452
1211,152258,176934
1212,152013,176619
1213,151824,176454
1214,151642,176323
1215,151599,176332
1216,151637,176389
1217,151634,176386
1218,151647,176366
1219,151686,176348
1220,151694,176381
1221,151761,176491
1222,151848,176642
1223,151974,176804
1224,152106,176952
1225,152243,177123
1226,152364,177310
1227,152478,177493
1228,152624,177682
1229,152762,177857
1230,152948,178075
1231,153059,178282
1232,152932,177950
1233,152367,177198
1234,151941,176678
1235,151763,176450
1236,151606,176263
1237,151421,176092
1238,151375,176038
1239,151473,176163
1240,151581,176272
1241,151664,176349
1242,151721,176418
1243,151808,176552
1244,151940,176735
1245,152085,176941
1246,152230,177173
1247,152460,177426
1248,152609,177706
1249,152771,177990
1250,152948,178260
1251,153118,178486
1252,153342,178768
1253,153516,179011
1254,153450,178856
1255,152894,178079
1256,152454,177531
1257,152192,177275
1258,152075,177140
1259,152031,177033
1260,151970,177024
1261,152063,177123
1262,152192,177226
1263,152291,177316
1264,152388,177445
1265,152572,177590
1266,152760,177785
1267,152958,178039
1268,153225,178279
1269,153430,178551
1270,153680,178803
1271,153841,179039
1272,154013,179291
1273,154251,179594
1274,154513,179904
1275,154577,179889
1276,154084,179157
1277,153522,178457
1278,153202,178100
1279,153014,177838
1280,152784,177557
1281,152622,177322
1282,152607,177296
1283,152728,177415
1284,152790,177497
1285,152794,177527
1286,152853,177614
1287,153001,177747
1288,153116,177920
1289,153236,178096
1290,153380,178275
1291,153520,178440
1292,153675,178646
1293,153845,178883
1294,153964,179048
1295,154122,179215
1296,154319,179435
1297,154365,179425
1298,153869,178682
1299,153231,177864
1300,152850,177402
1301,152611,177095
1302,152426,176879
1303,152297,176682
1304,152272,176653
1305,152339,176669
1306,152411,176712
1307,152339,176681
1308,152376,176712
1309,152436,176749
1310,152508,176869
1311,152641,177006
1312,152690,177099
1313,152810,177205
1314,152881,177375
1315,153019,177581
1316,153143,177739
1317,153240,177898
1318,153410,178081
1319,153528,178212
1320,153295,177764
1321,152649,176935
1322,152150,176367
1323,151922,176082
1324,151763,175905
1325,151638,175759
1326,151580,175725
1327,151660,175826
1328,151775,175887
1329,151800,175935
1330,151829,175980
1331,151965,176099
1332,152098,176276
1333,152266,176493
1334,152472,176730
1335,152652,176977
1336,152825,177254
1337,153013,177521
1338,153198,177785
1339,153435,178043
1340,153599,178244
1341,153397,177897
1342,152856,177175
1343,152430,176729
1344,152218,176520
1345,152041,176336
1346,151886,176167
1347,151860,176226
1348,152059,176418
1349,152157,176495
1350,152208,176605
1351,152298,176725
1352,152470,176890
1353,152666,177123
1354,152854,177339
1355,153050,177591
1356,153179,177815
1357,153368,178059
1358,153544,178295
1359,153699,178517
1360,153916,178754
1361,154086,178930
1362,153854,178530
1363,153256,177797
1364,152787,177293
1365,152530,177009
1366,152366,176769
1367,152154,176556
1368,152129,176529
1369,152312,176705
1370,152457,176837
1371,152526,176944
1372,152527,176981
1373,152680,177115
1374,152831,177332
1375,152988,177543
1376,153175,177748
1377,153314,177949
1378,153525,178197
1379,153683,178404
1380,153864,178653
1381,154023,178859
1382,154231,179089
1383,154396,179258
1384,154214,178924
1385,153624,178133
1386,153133,177539
1387,152811,177169
1388,152586,176898
1389,152439,176727
1390,152334,176605
1391,152402,176672
1392,152510,176742
1393,152575,176802
1394,152624,176877
1395,152715,176955
1396,152896,177136
1397,152995,177324
1398,153153,177464
1399,153182,177547
1400,153301,177677
1401,153414,177852
1402,153501,177963
1403,153563,178011
1404,153609,178076
1405,153764,178215
1406,153866,178381
1407,153824,178236
1408,153241,177484
1409,152675,176819
1410,152418,176499
1411,152220,176231
1412,151919,175897
1413,151655,175567
1414,151657,175512
1415,151683,175502
1416,151722,175508
1417,151736,175511
1418,151761,175528
1419,151883,175637
1420,152008,175786
1421,152204,176008
1422,152387,176239
1423,152565,176464
1424,152829,176740
1425,153024,177061
1426,153292,177368
1427,153523,177649
1428,153708,177902
1429,153906,178163
1430,153920,178085
1431,153430,177402
1432,152996,176880
1433,152776,176623
1434,152632,176475
1435,152551,176374
1436,152515,176327
1437,152698,176512
1438,152824,176631
1439,152991,176774
1440,153099,176891
1441,153251,177071
1442,153479,177330
1443,153715,177619
1444,153936,177928
1445,154182,178235
1446,154424,178550
1447,154636,178892
1448,154879,179212
1449,155178,179522
1450,155451,179865
1451,155655,180099
1452,155517,179788
1453,155015,179103
1454,154641,178674
1455,154451,178464
1456,154324,178269
1457,154261,178177
1458,154246,178174
1459,154368,178297
1460,154454,178349
1461,154546,178445
1462,154633,178583
1463,154732,178707
1464,154864,178862
1465,155054,179096
1466,155258,179374
1467,155466,179615
1468,155632,179843
1469,155811,180111
1470,156026,180386
1471,156166,180584
1472,156372,180799
1473,156554,180979
1474,156420,180716
1475,155829,179943
1476,155346,179357
1477,155084,179006
1478,154820,178693
1479,154588,178421
1480,154531,178299
1481,154595,178364
1482,154644,178374
1483,154638,178367
1484,154633,178339
1485,154662,178379
1486,154772,178456
1487,154914,178566
1488,155025,178680
1489,155111,178765
1490,155264,178923
1491,155368,179109
1492,155465,179225
1493,155451,179288
1494,155475,179378
1495,155570,179524
1496,155623,179632
1497,155656,179585
1498,155214,178932
1499,154566,178153
1500,154138,177680
1501,153891,177375